Category,Subcategory,Product Title,Price,Rating,Product URL
Home,Home Decor,"Global Grabbers New 25 Centimetre Meditating Sitting Buddha Statue showpiece Idol Home Decor Items for Living Room and Gifts (1, Orange Black)",378,4.2,https://www.amazon.in/Global-Grabbers-Sitting-Buddha-Showpiece/dp/B07LF3PQYF/ref=sr_1_6?dib=eyJ2IjoiMSJ9.Fj-dvL-DKr5GiKNVCGfO-5jfbUnRUTpsMbMgiIi-t8QKot86lIv-jIkyycCcXVN2__1IHaK9ifC68q6Qa1EqvZ673OUkbLGaq24dataJ7jFphzVKQsvTsWPk1MKmCoTja0ff_qua3iSf6CySA-3EfgyztiU1xqOwSa1jP9uW_MeIFbd_VVkHtyoDc4FQyZEn022Wi-YwdotRv8KJvGbpi32tUjRCeHoMl2P9iaRe7pkryIRNYdVqediNsxe_9T7-dUHNZhEoZyqDoEGqsU99tsv79SenHo87pg4TG0CrAxQ.sdEnZu-6KfnXDvqaVx3V26lJ4PUsgxAR8EUPAKQbojs&dib_tag=se&keywords=home+decor&qid=1747506101&sr=8-6
Home,Home Decor,"Webelkart Premium Home Keys Wooden Key Holder (29 cm x 13.5 cm x 0.4 cm, Wood) 7 Hook - Decorative Items for Home Decor (Brown)",179,4.2,https://www.amazon.in/Webelkart-JC04768/dp/B08PPL3ZM8/ref=sr_1_7?dib=eyJ2IjoiMSJ9.Fj-dvL-DKr5GiKNVCGfO-5jfbUnRUTpsMbMgiIi-t8QKot86lIv-jIkyycCcXVN2__1IHaK9ifC68q6Qa1EqvZ673OUkbLGaq24dataJ7jFphzVKQsvTsWPk1MKmCoTja0ff_qua3iSf6CySA-3EfgyztiU1xqOwSa1jP9uW_MeIFbd_VVkHtyoDc4FQyZEn022Wi-YwdotRv8KJvGbpi32tUjRCeHoMl2P9iaRe7pkryIRNYdVqediNsxe_9T7-dUHNZhEoZyqDoEGqsU99tsv79SenHo87pg4TG0CrAxQ.sdEnZu-6KfnXDvqaVx3V26lJ4PUsgxAR8EUPAKQbojs&dib_tag=se&keywords=home+decor&qid=1747506101&sr=8-7
Home,Home Decor,eCraftIndia Colorful 4 Monks Buddha Figurines - for Home Decor| Office Decor| Chrismas Decor| Diwali Decor| Vaastu Decor| Fengshui,142,4.4,https://www.amazon.in/eCraftIndia-Colorful-Monks-Buddha-Figurines/dp/B07P41VGFP/ref=sr_1_8?dib=eyJ2IjoiMSJ9.Fj-dvL-DKr5GiKNVCGfO-5jfbUnRUTpsMbMgiIi-t8QKot86lIv-jIkyycCcXVN2__1IHaK9ifC68q6Qa1EqvZ673OUkbLGaq24dataJ7jFphzVKQsvTsWPk1MKmCoTja0ff_qua3iSf6CySA-3EfgyztiU1xqOwSa1jP9uW_MeIFbd_VVkHtyoDc4FQyZEn022Wi-YwdotRv8KJvGbpi32tUjRCeHoMl2P9iaRe7pkryIRNYdVqediNsxe_9T7-dUHNZhEoZyqDoEGqsU99tsv79SenHo87pg4TG0CrAxQ.sdEnZu-6KfnXDvqaVx3V26lJ4PUsgxAR8EUPAKQbojs&dib_tag=se&keywords=home+decor&qid=1747506101&sr=8-8
Home,Home Decor,"Artvibes Home Decorative Wall Art MDF Wooden Wall Hanger for Living room | Bedroom | Gifts | Wall Hangings for Decoration | Modern Decor Items | Artworks Canvas Painting (WH_6603N), Set of 6",229,4.3,https://www.amazon.in/Artvibes-Decorative-Livingroom-Hangings-Decoration/dp/B0B94444P5/ref=sr_1_9?dib=eyJ2IjoiMSJ9.Fj-dvL-DKr5GiKNVCGfO-5jfbUnRUTpsMbMgiIi-t8QKot86lIv-jIkyycCcXVN2__1IHaK9ifC68q6Qa1EqvZ673OUkbLGaq24dataJ7jFphzVKQsvTsWPk1MKmCoTja0ff_qua3iSf6CySA-3EfgyztiU1xqOwSa1jP9uW_MeIFbd_VVkHtyoDc4FQyZEn022Wi-YwdotRv8KJvGbpi32tUjRCeHoMl2P9iaRe7pkryIRNYdVqediNsxe_9T7-dUHNZhEoZyqDoEGqsU99tsv79SenHo87pg4TG0CrAxQ.sdEnZu-6KfnXDvqaVx3V26lJ4PUsgxAR8EUPAKQbojs&dib_tag=se&keywords=home+decor&qid=1747506101&sr=8-9
Home,Home Decor,fancymart Plastic Pack Of 2 Artificial Vine Plants Falling With Small Size Pot-Natural Touch&Feel Home Décor-Perfect For Home And Office Decoration-Size 45 Cm | Artificial Plant,261,4.1,https://www.amazon.in/fancymart-Artificial-Vine-Plant-Falling/dp/B0C1W5BKK2/ref=sr_1_10?dib=eyJ2IjoiMSJ9.Fj-dvL-DKr5GiKNVCGfO-5jfbUnRUTpsMbMgiIi-t8QKot86lIv-jIkyycCcXVN2__1IHaK9ifC68q6Qa1EqvZ673OUkbLGaq24dataJ7jFphzVKQsvTsWPk1MKmCoTja0ff_qua3iSf6CySA-3EfgyztiU1xqOwSa1jP9uW_MeIFbd_VVkHtyoDc4FQyZEn022Wi-YwdotRv8KJvGbpi32tUjRCeHoMl2P9iaRe7pkryIRNYdVqediNsxe_9T7-dUHNZhEoZyqDoEGqsU99tsv79SenHo87pg4TG0CrAxQ.sdEnZu-6KfnXDvqaVx3V26lJ4PUsgxAR8EUPAKQbojs&dib_tag=se&keywords=home+decor&qid=1747506101&sr=8-10
Books,Fiction,"White Nights – Fyodor Dostoyevsky | A Million-Copy Bestseller | A Timeless Story of Love, Longing & Solitude – Penguin Classics",97,4.6,https://www.amazon.in/White-Nights-Penguin-Little-Classics/dp/0241252083/ref=sr_1_1?dib=eyJ2IjoiMSJ9.Wmag2ifE4tT7oiGMz3zAbzPRkXURJ7kuRS77JVkXzvlNGdei-KnyDjJburBrIM5tQycUymTNNaTYIeHL6rYDGQF-gKwikjqOQLcJpxwR7q-fgX-Ni5x59UPHxJUGmAA7igFmny_GLoHUsSaUaLTRcTuUZyiEbUUI4XFo7x1CcdAALXewhulrcqPaHEJQa935oBnvTMWgdBumnbx8Jx4w1VEY5Y0hGHn0ysUIu9CB_hI.wk7trDyW8CavYF5FX014FBeUzRm0ffhxFYqDUOYavxk&dib_tag=se&keywords=fiction+books&qid=1747506122&sr=8-1
Books,Fiction,Days at the Morisaki Bookshop: The perfect book to curl up with - for lovers of Japanese translated fiction everywhere,254,4.4,https://www.amazon.in/Days-Morisaki-Bookshop-International-Bestseller/dp/1786583232/ref=sr_1_2?dib=eyJ2IjoiMSJ9.Wmag2ifE4tT7oiGMz3zAbzPRkXURJ7kuRS77JVkXzvlNGdei-KnyDjJburBrIM5tQycUymTNNaTYIeHL6rYDGQF-gKwikjqOQLcJpxwR7q-fgX-Ni5x59UPHxJUGmAA7igFmny_GLoHUsSaUaLTRcTuUZyiEbUUI4XFo7x1CcdAALXewhulrcqPaHEJQa935oBnvTMWgdBumnbx8Jx4w1VEY5Y0hGHn0ysUIu9CB_hI.wk7trDyW8CavYF5FX014FBeUzRm0ffhxFYqDUOYavxk&dib_tag=se&keywords=fiction+books&qid=1747506122&sr=8-2
Books,Fiction,"THE SILENT PATIENT [Paperback] Michaelides, Alex",260,4.6,https://www.amazon.in/Silent-Patient-Alex-Michaelides/dp/1409181634/ref=sr_1_3?dib=eyJ2IjoiMSJ9.Wmag2ifE4tT7oiGMz3zAbzPRkXURJ7kuRS77JVkXzvlNGdei-KnyDjJburBrIM5tQycUymTNNaTYIeHL6rYDGQF-gKwikjqOQLcJpxwR7q-fgX-Ni5x59UPHxJUGmAA7igFmny_GLoHUsSaUaLTRcTuUZyiEbUUI4XFo7x1CcdAALXewhulrcqPaHEJQa935oBnvTMWgdBumnbx8Jx4w1VEY5Y0hGHn0ysUIu9CB_hI.wk7trDyW8CavYF5FX014FBeUzRm0ffhxFYqDUOYavxk&dib_tag=se&keywords=fiction+books&qid=1747506122&sr=8-3
Books,Fiction,Never Lie : A Totally Gripping Thriller with Mind-bending Twists,343,4.3,https://www.amazon.in/Never-Lie-Gripping-Thriller-Mind-bending/dp/0143464523/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Wmag2ifE4tT7oiGMz3zAbzPRkXURJ7kuRS77JVkXzvlNGdei-KnyDjJburBrIM5tQycUymTNNaTYIeHL6rYDGQF-gKwikjqOQLcJpxwR7q-fgX-Ni5x59UPHxJUGmAA7igFmny_GLoHUsSaUaLTRcTuUZyiEbUUI4XFo7x1CcdAALXewhulrcqPaHEJQa935oBnvTMWgdBumnbx8Jx4w1VEY5Y0hGHn0ysUIu9CB_hI.wk7trDyW8CavYF5FX014FBeUzRm0ffhxFYqDUOYavxk&dib_tag=se&keywords=fiction+books&qid=1747506122&sr=8-4
Books,Fiction,You Only Live Once [Paperback] Changle Stuti,180,4.4,https://www.amazon.in/Only-Live-Paperback-Changle-Stuti/dp/0143453580/ref=sr_1_5?dib=eyJ2IjoiMSJ9.Wmag2ifE4tT7oiGMz3zAbzPRkXURJ7kuRS77JVkXzvlNGdei-KnyDjJburBrIM5tQycUymTNNaTYIeHL6rYDGQF-gKwikjqOQLcJpxwR7q-fgX-Ni5x59UPHxJUGmAA7igFmny_GLoHUsSaUaLTRcTuUZyiEbUUI4XFo7x1CcdAALXewhulrcqPaHEJQa935oBnvTMWgdBumnbx8Jx4w1VEY5Y0hGHn0ysUIu9CB_hI.wk7trDyW8CavYF5FX014FBeUzRm0ffhxFYqDUOYavxk&dib_tag=se&keywords=fiction+books&qid=1747506122&sr=8-5
Books,Fiction,Before the Coffee Gets Cold*,348,4.3,https://www.amazon.in/Before-Coffee-Gets-Toshikazu-Kawaguchi/dp/1035035057/ref=sr_1_6?dib=eyJ2IjoiMSJ9.Wmag2ifE4tT7oiGMz3zAbzPRkXURJ7kuRS77JVkXzvlNGdei-KnyDjJburBrIM5tQycUymTNNaTYIeHL6rYDGQF-gKwikjqOQLcJpxwR7q-fgX-Ni5x59UPHxJUGmAA7igFmny_GLoHUsSaUaLTRcTuUZyiEbUUI4XFo7x1CcdAALXewhulrcqPaHEJQa935oBnvTMWgdBumnbx8Jx4w1VEY5Y0hGHn0ysUIu9CB_hI.wk7trDyW8CavYF5FX014FBeUzRm0ffhxFYqDUOYavxk&dib_tag=se&keywords=fiction+books&qid=1747506122&sr=8-6
Books,Fiction,"Can We Be Strangers Again?: A moving tale of love, loyalty, and the bittersweet beauty of letting go",207,4.2,https://www.amazon.in/Can-We-Strangers-Again-bittersweet/dp/0143475924/ref=sr_1_7?dib=eyJ2IjoiMSJ9.Wmag2ifE4tT7oiGMz3zAbzPRkXURJ7kuRS77JVkXzvlNGdei-KnyDjJburBrIM5tQycUymTNNaTYIeHL6rYDGQF-gKwikjqOQLcJpxwR7q-fgX-Ni5x59UPHxJUGmAA7igFmny_GLoHUsSaUaLTRcTuUZyiEbUUI4XFo7x1CcdAALXewhulrcqPaHEJQa935oBnvTMWgdBumnbx8Jx4w1VEY5Y0hGHn0ysUIu9CB_hI.wk7trDyW8CavYF5FX014FBeUzRm0ffhxFYqDUOYavxk&dib_tag=se&keywords=fiction+books&qid=1747506122&sr=8-7
Books,Fiction,A Man Called Ove,246,4.6,https://www.amazon.in/CALLED-FORMAT-Paperback-Backman-Fredrik/dp/1444775812/ref=sr_1_8?dib=eyJ2IjoiMSJ9.Wmag2ifE4tT7oiGMz3zAbzPRkXURJ7kuRS77JVkXzvlNGdei-KnyDjJburBrIM5tQycUymTNNaTYIeHL6rYDGQF-gKwikjqOQLcJpxwR7q-fgX-Ni5x59UPHxJUGmAA7igFmny_GLoHUsSaUaLTRcTuUZyiEbUUI4XFo7x1CcdAALXewhulrcqPaHEJQa935oBnvTMWgdBumnbx8Jx4w1VEY5Y0hGHn0ysUIu9CB_hI.wk7trDyW8CavYF5FX014FBeUzRm0ffhxFYqDUOYavxk&dib_tag=se&keywords=fiction+books&qid=1747506122&sr=8-8
Books,Fiction,"Samsara: Enter the Valley of the Gods (""India's answer to Harry Potter"") | Mythological fiction novel",183,4.3,https://www.amazon.in/Samsara-Valley-Indias-answer-Potter/dp/0143458280/ref=sr_1_9?dib=eyJ2IjoiMSJ9.Wmag2ifE4tT7oiGMz3zAbzPRkXURJ7kuRS77JVkXzvlNGdei-KnyDjJburBrIM5tQycUymTNNaTYIeHL6rYDGQF-gKwikjqOQLcJpxwR7q-fgX-Ni5x59UPHxJUGmAA7igFmny_GLoHUsSaUaLTRcTuUZyiEbUUI4XFo7x1CcdAALXewhulrcqPaHEJQa935oBnvTMWgdBumnbx8Jx4w1VEY5Y0hGHn0ysUIu9CB_hI.wk7trDyW8CavYF5FX014FBeUzRm0ffhxFYqDUOYavxk&dib_tag=se&keywords=fiction+books&qid=1747506122&sr=8-9
Books,Fiction,The Housemaid : An addictive psychological thriller with mind-bending twists,337,4.4,https://www.amazon.in/Housemaid-addictive-psychological-thriller-mind-bending/dp/014346115X/ref=sr_1_10?dib=eyJ2IjoiMSJ9.Wmag2ifE4tT7oiGMz3zAbzPRkXURJ7kuRS77JVkXzvlNGdei-KnyDjJburBrIM5tQycUymTNNaTYIeHL6rYDGQF-gKwikjqOQLcJpxwR7q-fgX-Ni5x59UPHxJUGmAA7igFmny_GLoHUsSaUaLTRcTuUZyiEbUUI4XFo7x1CcdAALXewhulrcqPaHEJQa935oBnvTMWgdBumnbx8Jx4w1VEY5Y0hGHn0ysUIu9CB_hI.wk7trDyW8CavYF5FX014FBeUzRm0ffhxFYqDUOYavxk&dib_tag=se&keywords=fiction+books&qid=1747506122&sr=8-10
Beauty,Makeup,"Lakme 9 to 5 CC Cream Mini, 01 - Beige, Light Face Makeup with Natural Coverage, SPF 30 - Tinted Moisturizer to Brighten Skin, Conceal Dark Spots, 9 g",99,4.1,https://www.amazon.in/Lakme-CC-Cream-Mini-Moisturizer/dp/B01BBNF6C6/ref=sr_1_1?dib=eyJ2IjoiMSJ9.hzvWPj0eJ2GiDreSHMgV08naxj0VUL_x-8JnnjYH37DPmvJ4F5PniX8F5uxUyFNsO9lys-4PMKeIScTMf4fc6xCvL-X5MosqWWyX2LUsaTBg17Rrd9yfi4hZV5r8v_JSidtrETbDIbDDsSm3yFX2BAtu-UilcnqPESoP4gCPbf6Fa9fir89O9mk_cLTZUavJLQtX-EqXOBcLzzF-qrrCVdGH4YzBMa8MeK5s9kKl9Q7ZRiqx5wZ0le7aRr_QAO4GW_HgcQb4KDB2KyWBGy3rqRpEkewxNuT6kr3TqplsyFs.ELiksla5D9Em9s9smWIgfOxM3xolnUoGosbscD4b2FE&dib_tag=se&keywords=makeup&qid=1747506138&sr=8-1
Beauty,Makeup,"Maybelline New York Fit Me Compact Powder, Matte + Poreless Compact Powder, upto 16 hours of Oil Control with SPF 32 PA+++ and UV filters & ideal for normal to oily skin - 128 Warm Nude|6g",168.78,4.1,https://www.amazon.in/Maybelline-York-12Hr-Control-Compact/dp/B08QSWPZS5/ref=sr_1_2?dib=eyJ2IjoiMSJ9.hzvWPj0eJ2GiDreSHMgV08naxj0VUL_x-8JnnjYH37DPmvJ4F5PniX8F5uxUyFNsO9lys-4PMKeIScTMf4fc6xCvL-X5MosqWWyX2LUsaTBg17Rrd9yfi4hZV5r8v_JSidtrETbDIbDDsSm3yFX2BAtu-UilcnqPESoP4gCPbf6Fa9fir89O9mk_cLTZUavJLQtX-EqXOBcLzzF-qrrCVdGH4YzBMa8MeK5s9kKl9Q7ZRiqx5wZ0le7aRr_QAO4GW_HgcQb4KDB2KyWBGy3rqRpEkewxNuT6kr3TqplsyFs.ELiksla5D9Em9s9smWIgfOxM3xolnUoGosbscD4b2FE&dib_tag=se&keywords=makeup&qid=1747506138&sr=8-2
Beauty,Makeup,"Blue Heaven Festive MakeUp Kit For Women, Medium Tone Combo, Pack of 8, 32.1g+45.5ml",640,4,https://www.amazon.in/Blue-Heaven-Festive-Combo-Multicolor/dp/B09HSQ15DZ/ref=sr_1_3_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.hzvWPj0eJ2GiDreSHMgV08naxj0VUL_x-8JnnjYH37DPmvJ4F5PniX8F5uxUyFNsO9lys-4PMKeIScTMf4fc6xCvL-X5MosqWWyX2LUsaTBg17Rrd9yfi4hZV5r8v_JSidtrETbDIbDDsSm3yFX2BAtu-UilcnqPESoP4gCPbf6Fa9fir89O9mk_cLTZUavJLQtX-EqXOBcLzzF-qrrCVdGH4YzBMa8MeK5s9kKl9Q7ZRiqx5wZ0le7aRr_QAO4GW_HgcQb4KDB2KyWBGy3rqRpEkewxNuT6kr3TqplsyFs.ELiksla5D9Em9s9smWIgfOxM3xolnUoGosbscD4b2FE&dib_tag=se&keywords=makeup&qid=1747506138&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-3
Beauty,Makeup,"Maybelline New York Colossal Kajal, Intense Colour, Waterproof, Long lasting 24Hrs Stay, Black, 0.35g",134.83,4.2,https://www.amazon.in/Maybelline-Colossal-Kajal-Black-0-35g/dp/B06WGZP21B/ref=sr_1_4_mod_primary_new?dib=eyJ2IjoiMSJ9.hzvWPj0eJ2GiDreSHMgV08naxj0VUL_x-8JnnjYH37DPmvJ4F5PniX8F5uxUyFNsO9lys-4PMKeIScTMf4fc6xCvL-X5MosqWWyX2LUsaTBg17Rrd9yfi4hZV5r8v_JSidtrETbDIbDDsSm3yFX2BAtu-UilcnqPESoP4gCPbf6Fa9fir89O9mk_cLTZUavJLQtX-EqXOBcLzzF-qrrCVdGH4YzBMa8MeK5s9kKl9Q7ZRiqx5wZ0le7aRr_QAO4GW_HgcQb4KDB2KyWBGy3rqRpEkewxNuT6kr3TqplsyFs.ELiksla5D9Em9s9smWIgfOxM3xolnUoGosbscD4b2FE&dib_tag=se&keywords=makeup&qid=1747506138&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-4
Beauty,Makeup,"Insight Cosmetics Lip & Cheek Tint, B07-03",92,3.7,https://www.amazon.in/Cosmetics-Enriched-Multipurpose-Lightweight-B07-03/dp/B0CG6JZ3FP/ref=sr_1_5?dib=eyJ2IjoiMSJ9.hzvWPj0eJ2GiDreSHMgV08naxj0VUL_x-8JnnjYH37DPmvJ4F5PniX8F5uxUyFNsO9lys-4PMKeIScTMf4fc6xCvL-X5MosqWWyX2LUsaTBg17Rrd9yfi4hZV5r8v_JSidtrETbDIbDDsSm3yFX2BAtu-UilcnqPESoP4gCPbf6Fa9fir89O9mk_cLTZUavJLQtX-EqXOBcLzzF-qrrCVdGH4YzBMa8MeK5s9kKl9Q7ZRiqx5wZ0le7aRr_QAO4GW_HgcQb4KDB2KyWBGy3rqRpEkewxNuT6kr3TqplsyFs.ELiksla5D9Em9s9smWIgfOxM3xolnUoGosbscD4b2FE&dib_tag=se&keywords=makeup&qid=1747506138&sr=8-5
Beauty,Makeup,"Maybelline New York Instant Age Rewind Dark Circles Treatment Concealer - Medium, Packed with Goji Berry & Haloxyl, Bright & Refreshed eyes, Erase dark circles & fine lines, Long Lasting Concealer, 6g",449,4,https://www.amazon.in/Maybelline-Instant-Rewind-Concealer-Medium/dp/B079217ZNP/ref=sr_1_6?dib=eyJ2IjoiMSJ9.hzvWPj0eJ2GiDreSHMgV08naxj0VUL_x-8JnnjYH37DPmvJ4F5PniX8F5uxUyFNsO9lys-4PMKeIScTMf4fc6xCvL-X5MosqWWyX2LUsaTBg17Rrd9yfi4hZV5r8v_JSidtrETbDIbDDsSm3yFX2BAtu-UilcnqPESoP4gCPbf6Fa9fir89O9mk_cLTZUavJLQtX-EqXOBcLzzF-qrrCVdGH4YzBMa8MeK5s9kKl9Q7ZRiqx5wZ0le7aRr_QAO4GW_HgcQb4KDB2KyWBGy3rqRpEkewxNuT6kr3TqplsyFs.ELiksla5D9Em9s9smWIgfOxM3xolnUoGosbscD4b2FE&dib_tag=se&keywords=makeup&qid=1747506138&sr=8-6
Beauty,Makeup,"Garnier Skin Naturals, Cleansing Water, Hydrating & Soothing, Micellar Cleansing Water, 125 ml",162,4.4,https://www.amazon.in/Garnier-Naturals-Micellar-Cleansing-Water/dp/B06ZZ5XVR7/ref=sr_1_7_mod_primary_new?dib=eyJ2IjoiMSJ9.hzvWPj0eJ2GiDreSHMgV08naxj0VUL_x-8JnnjYH37DPmvJ4F5PniX8F5uxUyFNsO9lys-4PMKeIScTMf4fc6xCvL-X5MosqWWyX2LUsaTBg17Rrd9yfi4hZV5r8v_JSidtrETbDIbDDsSm3yFX2BAtu-UilcnqPESoP4gCPbf6Fa9fir89O9mk_cLTZUavJLQtX-EqXOBcLzzF-qrrCVdGH4YzBMa8MeK5s9kKl9Q7ZRiqx5wZ0le7aRr_QAO4GW_HgcQb4KDB2KyWBGy3rqRpEkewxNuT6kr3TqplsyFs.ELiksla5D9Em9s9smWIgfOxM3xolnUoGosbscD4b2FE&dib_tag=se&keywords=makeup&qid=1747506138&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-7
Beauty,Makeup,"HUDA GIRL Beauty Rose Gold Remastered + Nude Edition Eyeshadow Palette Combo Kit - 36 Matte and Shimmer Finishes, Includes Black Eyeshadow - Complete Eye Shadow Palette Set",299,3.8,https://www.amazon.in/HUDA-GIRL-Beauty-Remastered-Eyeshadow/dp/B098R74DJT/ref=sr_1_9?dib=eyJ2IjoiMSJ9.hzvWPj0eJ2GiDreSHMgV08naxj0VUL_x-8JnnjYH37DPmvJ4F5PniX8F5uxUyFNsO9lys-4PMKeIScTMf4fc6xCvL-X5MosqWWyX2LUsaTBg17Rrd9yfi4hZV5r8v_JSidtrETbDIbDDsSm3yFX2BAtu-UilcnqPESoP4gCPbf6Fa9fir89O9mk_cLTZUavJLQtX-EqXOBcLzzF-qrrCVdGH4YzBMa8MeK5s9kKl9Q7ZRiqx5wZ0le7aRr_QAO4GW_HgcQb4KDB2KyWBGy3rqRpEkewxNuT6kr3TqplsyFs.ELiksla5D9Em9s9smWIgfOxM3xolnUoGosbscD4b2FE&dib_tag=se&keywords=makeup&qid=1747506138&sr=8-9
Beauty,Makeup,Swiss Beauty Natural Makeup Fixer | Natural Dewy Finish | With Vitamin E and Aloe Vera | Long-Lasting | Hydrating & Refreshing Setting Spray | 70 ml,217,4,https://www.amazon.in/Natural-Fixer-Long-Lasting-Hydrating-Refreshing/dp/B07SR3WV5N/ref=sr_1_10_mod_primary_new?dib=eyJ2IjoiMSJ9.hzvWPj0eJ2GiDreSHMgV08naxj0VUL_x-8JnnjYH37DPmvJ4F5PniX8F5uxUyFNsO9lys-4PMKeIScTMf4fc6xCvL-X5MosqWWyX2LUsaTBg17Rrd9yfi4hZV5r8v_JSidtrETbDIbDDsSm3yFX2BAtu-UilcnqPESoP4gCPbf6Fa9fir89O9mk_cLTZUavJLQtX-EqXOBcLzzF-qrrCVdGH4YzBMa8MeK5s9kKl9Q7ZRiqx5wZ0le7aRr_QAO4GW_HgcQb4KDB2KyWBGy3rqRpEkewxNuT6kr3TqplsyFs.ELiksla5D9Em9s9smWIgfOxM3xolnUoGosbscD4b2FE&dib_tag=se&keywords=makeup&qid=1747506138&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-10
Beauty,Makeup,"Insight Cosmetics Lip & Cheek Tint, B07-03",92,3.7,https://www.amazon.in/Cosmetics-Enriched-Multipurpose-Lightweight-B07-03/dp/B0CG6JZ3FP/ref=sr_1_5?dib=eyJ2IjoiMSJ9.hzvWPj0eJ2GiDreSHMgV08naxj0VUL_x-8JnnjYH37DPmvJ4F5PniX8F5uxUyFNsO9lys-4PMKeIScTMf4fc6xCvL-X5MosqWWyX2LUsaTBg17Rrd9yfi4hZV5r8v_JSidtrETbDIbDDsSm3yFX2BAtu-UilcnqPESoP4gCPbf6Fa9fir89O9mk_cLTZUavJLQtX-EqXOBcLzzF-qrrCVdGH4YzBMa8MeK5s9kKl9Q7ZRiqx5wZ0le7aRr_QAO4GW_HgcQb4KDB2KyWBGy3rqRpEkewxNuT6kr3TqplsyFs.ELiksla5D9Em9s9smWIgfOxM3xolnUoGosbscD4b2FE&dib_tag=se&keywords=makeup&qid=1747506138&sr=8-5
Sports,Fitness,"Boldfit Forearm Strengthener Wrist Exercise Equipment Arm Strengthener Grip Strengthener Fitness Equipment Home Gym Equipment For Men & Gym Equipment For Women Grip Workout Forearm Wrist Grip, Black",349,4.1,https://www.amazon.in/Boldfit-Forearm-Strengthener-Exercise-Equipment/dp/B0BS3YY9ZQ/ref=sr_1_1?dib=eyJ2IjoiMSJ9.c5edk5W1P-J6Kanw9LIScGwXzM0Rrj0t20PGRHjbFMjUfAp_VAYFNDq5TIAZW-ApmetNNJp8xnQx78O8_t_aIuHHepBiBLigPwGmeK4ywbWfGPvbnFkNNE0ObhRbGmGeOyOvSiw5yXfiVr0IPRU-TCFjIQLcQSuGjiO8AuXHRk-UYwcBlT8JXi4HNQHtq7aHYQfnNO47TtADz4m39I9Nh0IS_gYEW7rszXA2d41cyi0oSZJrtE3oFUwwB313DDSv41KcpIhb4ml0qa6EUIl-cfsrYy29jC42Nk_GIq2CJAE.t9jMYtnumGQpDZw8f1PYh2ZKD8LtCGHIbuvEbJ-3G3M&dib_tag=se&keywords=fitness+equipment&qid=1747506152&sr=8-1
Sports,Fitness,SILENCIO Sit-Up Bar With Foam Handle and Rubber Suction Seat Up Fitness Equipment Sit-ups and Push-ups Assistant Device For Weight Lose Gym Workout Abdominal Curl Exercise Work Out Trainer (Pack of 1),449,3.9,https://www.amazon.in/SILENCIO-Equipment-Push-ups-Assistant-Abdominal/dp/B09CR1CVW7/ref=sr_1_2?dib=eyJ2IjoiMSJ9.c5edk5W1P-J6Kanw9LIScGwXzM0Rrj0t20PGRHjbFMjUfAp_VAYFNDq5TIAZW-ApmetNNJp8xnQx78O8_t_aIuHHepBiBLigPwGmeK4ywbWfGPvbnFkNNE0ObhRbGmGeOyOvSiw5yXfiVr0IPRU-TCFjIQLcQSuGjiO8AuXHRk-UYwcBlT8JXi4HNQHtq7aHYQfnNO47TtADz4m39I9Nh0IS_gYEW7rszXA2d41cyi0oSZJrtE3oFUwwB313DDSv41KcpIhb4ml0qa6EUIl-cfsrYy29jC42Nk_GIq2CJAE.t9jMYtnumGQpDZw8f1PYh2ZKD8LtCGHIbuvEbJ-3G3M&dib_tag=se&keywords=fitness+equipment&qid=1747506152&sr=8-2
Sports,Fitness,"Boldfit Skipping Rope for Men and Women Jumping Rope With Adjustable Height Speed Skipping Rope for Kids, Women, Girls Rassi Jumping Men for Exercise, Gym, Sports Fitness - Black, Polyvinyl Chlorine",99,4,https://www.amazon.in/Boldfit-Polyvinyl-Chloride-Skipping-Adjustable/dp/B0B5N956P2/ref=sr_1_3?dib=eyJ2IjoiMSJ9.c5edk5W1P-J6Kanw9LIScGwXzM0Rrj0t20PGRHjbFMjUfAp_VAYFNDq5TIAZW-ApmetNNJp8xnQx78O8_t_aIuHHepBiBLigPwGmeK4ywbWfGPvbnFkNNE0ObhRbGmGeOyOvSiw5yXfiVr0IPRU-TCFjIQLcQSuGjiO8AuXHRk-UYwcBlT8JXi4HNQHtq7aHYQfnNO47TtADz4m39I9Nh0IS_gYEW7rszXA2d41cyi0oSZJrtE3oFUwwB313DDSv41KcpIhb4ml0qa6EUIl-cfsrYy29jC42Nk_GIq2CJAE.t9jMYtnumGQpDZw8f1PYh2ZKD8LtCGHIbuvEbJ-3G3M&dib_tag=se&keywords=fitness+equipment&qid=1747506152&sr=8-3
